PID,CHALT,LCITY,INCOME,WEEKEND,FEMSEX,ALONE,IVTT_c,IVTT_a,IVTT_r,OVTT_c,OVTT_a,OVTT_r,COST_c,COST_a,COST_r,FREQ_a,FREQ_r
2735,3,1,35,1,1,0,161,40,132,0,115,106,45.41,131.8,41.2,15,5
2736,3,1,45,1,1,0,161,40,132,0,115,106,45.41,131.8,41.2,15,5
2737,1,1,35,0,0,0,161,40,132,0,115,106,45.41,131.8,41.2,15,5
2738,1,1,55,0,0,1,161,40,132,0,115,106,45.41,131.8,41.2,15,5
2739,1,1,70,1,0,1,161,40,132,0,115,106,45.41,131.8,41.2,15,5
2740,1,1,35,0,0,1,209,40,132,0,140,129,59.85,126.3,47.2,15,5
2741,2,1,55,0,0,0,205,40,380,0,150,64,61.37,131.8,55.2,15,2
2742,1,1,45,0,1,0,205,40,380,0,150,64,61.37,131.8,55.2,15,2
2743,2,1,55,0,0,0,229,40,380,0,155,84,66.88,131.8,56.4,15,2
2744,2,1,55,0,0,0,329,70,380,0,145,89,89.87,156,57.4,3,2
2745,1,1,70,1,0,1,329,70,380,0,145,89,89.87,156,57.4,3,2
2746,1,1,35,1,0,1,329,70,380,0,145,89,89.87,156,57.4,3,2
2747,2,1,45,0,0,1,261,70,329,0,73,64,78.66,147,63.15,3,2
2748,2,1,70,0,1,1,261,70,329,0,73,64,78.66,147,63.15,3,2
2749,2,1,70,0,0,0,261,70,329,0,73,64,78.66,147,63.15,3,2
2750,2,1,35,0,0,1,261,70,329,0,73,64,78.66,147,63.15,3,2
2751,1,1,70,0,0,0,261,70,329,0,73,64,78.66,147,63.15,3,2
2752,1,1,70,0,0,1,261,70,329,0,73,64,78.66,147,63.15,3,2
2753,3,1,5,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2754,3,1,35,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2755,3,1,5,1,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2756,3,1,70,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2757,3,1,55,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2758,3,1,35,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2759,3,1,70,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2760,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2761,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2762,2,1,30.6,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2763,2,1,45,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2764,2,1,70,0,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2765,2,1,70,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2766,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2767,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2768,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2769,2,1,30.6,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2770,2,1,55,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2771,2,1,70,0,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2772,2,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2773,2,1,55,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2774,2,1,70,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2775,2,1,25,1,1,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2776,2,1,55,1,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2777,2,1,27.33,1,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2778,2,1,70,1,1,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2779,2,1,35,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2780,2,1,35,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2781,2,1,45,1,1,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2782,2,1,70,1,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2783,1,1,15,0,1,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2784,1,1,70,0,0,1,265,70,356,0,81,72,79.23,148,63.7,3,2
2785,1,1,70,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2786,1,1,70,0,0,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2787,1,1,70,1,1,0,265,70,356,0,81,72,79.23,148,63.7,3,2
2788,1,1,55,0,0,1,273,70,356,0,90,84,80.37,156,67.4,3,2
2789,1,1,70,0,0,1,223,40,132,0,135,129,67.26,131.8,47.2,15,5
2790,1,1,70,0,0,1,178,40,132,0,120,114,50.92,128.4,42.2,15,5
2791,1,1,25,0,1,1,156,40,132,0,105,99,45.98,131.8,47.2,15,5
2792,1,1,70,1,1,0,156,40,132,0,105,99,45.98,131.8,47.2,15,5
2793,3,1,70,0,0,1,179,40,132,0,110,99,51.68,131.8,47.2,15,5
2794,3,1,70,1,1,1,179,40,132,0,110,99,51.68,131.8,47.2,15,5
2795,1,1,15,0,0,1,179,40,132,0,110,99,51.68,131.8,47.2,15,5
2796,1,1,70,0,0,1,179,40,132,0,110,99,51.68,131.8,47.2,15,5
2797,2,1,40,0,0,1,304,70,356,0,95,94,91.39,156,67.9,3,2
2798,1,1,70,0,0,1,436,70,356,0,85,124,118.56,156,69.4,3,2
2799,1,1,45,0,0,1,436,70,356,0,85,124,118.56,156,69.4,3,2
2800,1,1,70,0,0,1,436,70,356,0,85,124,118.56,156,69.4,3,2
2801,2,1,27.8,0,0,1,154,40,132,0,92,85,41.04,125.2,48.35,15,5
2802,3,1,55,0,0,1,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2803,1,1,70,0,0,1,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2804,1,1,45,0,1,0,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2805,1,1,70,0,0,1,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2806,1,1,35,0,0,1,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2807,1,1,70,1,1,0,154,40,113,0,81,80,41.04,120.45,39.8,15,5
2808,3,1,70,0,0,1,141,40,132,0,85,80,39.14,123.2,41.45,15,5
2809,1,1,25,0,0,1,141,40,132,0,85,80,39.14,123.2,41.45,15,5
2810,1,1,70,0,0,1,141,40,132,0,85,80,39.14,123.2,41.45,15,5
2811,3,1,55,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2812,3,1,70,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2813,3,1,70,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2814,1,1,70,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2815,1,1,55,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2816,1,1,45,0,0,0,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2817,1,1,45,0,0,1,148,40,132,0,85,67,40.09,129.75,38.9,15,5
2818,1,1,70,0,0,1,149,40,132,0,98,85,41.42,129.55,42.4,15,5
2819,2,1,70,0,0,1,274,70,329,0,73,65,80.56,148.4,64.85,3,2
2820,2,1,70,0,0,1,278,70,356,0,81,73,81.13,149.4,65.4,3,2
2821,1,1,70,0,0,0,138,40,113,0,101,84,35.34,124.45,40.1,15,5
2822,1,0,70,0,0,0,262,70,356,0,101,77,75.43,153.4,65.7,3,2
2823,1,1,45,0,0,1,99,40,132,0,110,102,24.32,132.35,41.2,15,5
2824,1,1,45,1,0,1,99,40,132,0,110,102,24.32,132.35,41.2,15,5
2825,1,1,25,1,1,0,99,40,132,0,115,117,24.32,133.8,42.7,15,5
2826,1,1,35,0,0,0,106,40,132,0,125,120,25.27,135.4,44.2,15,5
2827,1,1,15,1,0,1,106,40,132,0,125,120,25.27,135.4,44.2,15,5
2828,1,0,5,0,0,1,85,40,132,0,145,180,20.33,135.8,47.2,15,5
2829,1,0,45,0,0,1,150,40,132,0,140,140,31.54,135.8,51.2,15,5
2830,1,0,45,0,0,1,143,40,132,0,145,150,37.05,132.4,46.2,15,5
2831,1,0,35,0,0,1,291,70,356,0,140,140,82.65,160,72.4,3,2
2832,1,0,70,1,0,1,148,40,132,0,97,90,40.09,130.2,49.65,15,5
2833,3,1,15,0,1,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2834,1,1,70,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2835,1,1,45,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2836,1,1,55,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2837,1,1,55,0,0,0,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2838,1,1,45,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2839,1,1,70,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2840,1,1,55,0,0,0,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2841,1,1,45,0,0,1,148,40,113,0,86,85,40.09,125.45,41.1,15,5
2842,1,1,70,0,0,0,134,40,132,0,90,85,38.19,128.2,42.75,15,5
2843,1,1,70,0,1,1,134,40,132,0,90,85,38.19,128.2,42.75,15,5
2844,1,1,35,0,1,0,134,40,132,0,90,85,38.19,128.2,42.75,15,5
2845,1,1,55,1,0,1,134,40,132,0,90,85,38.19,128.2,42.75,15,5
2846,1,1,15,1,0,0,134,40,132,0,90,85,38.19,128.2,42.75,15,5
2847,1,1,70,0,0,1,141,40,132,0,93,80,39.14,128.85,42.2,15,5
2848,1,1,55,0,0,1,141,40,132,0,93,80,39.14,128.85,42.2,15,5
2849,3,1,45,1,0,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2850,3,1,55,1,1,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2851,2,1,70,0,0,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2852,1,1,15,0,1,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2853,1,1,23.2,0,0,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2854,1,1,25,1,1,1,141,40,132,0,90,72,39.14,134.75,40.2,15,5
2855,1,1,35,0,0,1,141,40,132,0,100,85,39.14,135.3,41.2,15,5
2856,1,1,70,0,0,1,141,40,132,0,100,85,39.14,135.3,41.2,15,5
2857,1,1,55,0,0,1,141,40,132,0,95,87,39.14,136.2,41.7,15,5
2858,1,1,70,0,0,1,148,40,132,0,105,90,40.09,137.8,43.2,15,5
2859,1,1,25,1,1,1,148,40,132,0,105,90,40.09,137.8,43.2,15,5
2860,1,1,70,1,0,1,148,40,132,0,105,90,40.09,137.8,43.2,15,5
2861,1,0,35,0,0,1,117,40,132,0,125,150,29.83,138.2,46.2,15,5
2862,1,0,45,0,0,1,117,40,132,0,125,150,29.83,138.2,46.2,15,5
2863,3,0,70,0,0,1,148,40,132,0,99,90,41.8,134.2,42.2,15,5
2864,1,0,55,0,0,1,148,40,132,0,99,90,41.8,134.2,42.2,15,5
2865,1,0,35,0,0,1,148,40,132,0,99,90,41.8,134.2,42.2,15,5
2866,3,0,70,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2867,1,0,45,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2868,1,0,70,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2869,1,0,70,0,0,0,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2870,1,0,55,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2871,1,0,55,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2872,1,0,5,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2873,1,0,70,0,0,1,142,40,132,0,103,90,40.47,134.55,43.7,15,5
2874,1,0,35,0,0,1,185,40,132,0,95,99,51.87,129.5,44.2,15,5
2875,1,0,70,0,1,0,185,40,132,0,95,99,51.87,129.5,44.2,15,5
2876,1,0,35,0,0,0,108,40,113,0,98,88,29.83,132,42.85,15,5
2877,1,0,15,0,1,1,130,40,113,0,110,105,34.77,138.2,45.2,15,5
2878,1,0,23.94,0,0,0,167,40,132,0,120,112,46.36,138.2,44.2,15,5
2879,1,0,15,0,0,1,211,40,380,0,155,70,62.32,138.2,58.2,15,2
2880,1,0,45,0,0,1,211,40,380,0,155,70,62.32,138.2,58.2,15,2
2881,3,0,25,0,0,1,267,70,329,0,78,70,79.61,153.4,66.15,3,2
2882,1,0,45,0,0,0,267,70,329,0,78,70,79.61,153.4,66.15,3,2
2883,1,0,70,0,0,0,267,70,329,0,78,70,79.61,153.4,66.15,3,2
2884,2,0,55,0,0,0,272,70,356,0,86,78,80.18,154.4,66.7,3,2
2885,2,0,70,1,1,1,272,70,356,0,86,78,80.18,154.4,66.7,3,2
2886,1,0,45,0,0,0,272,70,356,0,86,78,80.18,154.4,66.7,3,2
2887,1,0,55,0,0,0,272,70,356,0,86,78,80.18,154.4,66.7,3,2
2888,1,0,45,1,1,0,272,70,356,0,86,78,80.18,154.4,66.7,3,2
2889,2,0,45,1,0,1,280,70,356,0,95,90,81.32,162.4,70.4,3,2
2890,1,0,70,0,0,1,292,70,356,0,78,90,84.74,150.4,70.4,3,2
2891,1,0,55,0,0,0,388,70,356,0,90,90,106.97,162.4,70.4,3,2
2892,1,0,70,0,0,0,186,40,132,0,115,105,52.63,138.2,50.2,15,5
2893,1,0,35,0,1,0,185,40,132,0,120,115,53.58,138.2,52.2,15,5
2894,1,0,24.32,0,1,0,442,70,356,0,90,130,119.51,162.4,72.4,3,2
2895,1,0,35,0,0,1,442,70,356,0,90,130,119.51,162.4,72.4,3,2
2896,1,0,70,0,0,1,442,70,356,0,90,130,119.51,162.4,72.4,3,2
2897,1,1,55,0,0,1,259,40,113,0,116,115,60.61,125.45,42.1,15,5
2898,1,1,70,0,0,1,259,40,113,0,116,115,60.61,125.45,42.1,15,5
2899,1,1,70,0,0,0,259,40,113,0,116,115,60.61,125.45,42.1,15,5
2900,1,1,70,0,0,0,245,40,132,0,120,115,58.71,128.2,43.75,15,5
2901,1,1,25,0,0,1,245,40,132,0,120,115,58.71,128.2,43.75,15,5
2902,1,1,70,0,0,0,245,40,132,0,120,115,58.71,128.2,43.75,15,5
2903,1,1,35,0,0,1,252,40,132,0,120,102,59.66,134.75,41.2,15,5
2904,1,0,35,0,1,1,285,40,132,0,155,180,68.59,138.2,47.2,15,5
2905,1,0,70,0,0,1,285,40,132,0,155,180,68.59,138.2,47.2,15,5
2906,1,0,35,0,0,1,253,40,132,0,133,120,60.99,134.55,44.7,15,5
2907,1,0,55,0,0,1,322,40,380,0,185,100,82.84,138.2,59.2,15,2
2908,1,0,15,0,0,0,447,70,380,0,180,125,111.34,162.4,61.4,3,2
2909,1,0,55,0,1,0,383,70,356,0,116,108,100.7,154.4,67.7,3,2
2910,1,0,45,1,0,1,296,40,132,0,150,145,74.1,138.2,53.2,15,5
2911,3,0,5,1,1,1,553,70,356,0,120,160,140.03,162.4,73.4,3,2
2912,1,0,55,0,0,1,116,46,120,0,180,90,26.98,155.3,38.6,16,3
2913,1,0,35,0,1,1,116,46,120,0,180,90,26.98,155.3,38.6,16,3
2914,1,0,35,0,0,1,116,46,120,0,180,90,26.98,155.3,38.6,16,3
2915,1,0,25,0,0,1,116,46,120,0,180,90,26.98,155.3,38.6,16,3
2916,1,0,45,0,0,1,116,46,120,0,180,90,26.98,155.3,38.6,16,3
2917,1,0,45,0,0,1,249,46,193,0,103,110,57.19,143.3,56.6,16,3
2918,1,0,35,0,0,1,238,46,120,0,155,150,59.47,155.3,43.8,16,3
2919,1,0,45,0,0,1,146,46,120,0,175,83,39.71,155.3,38.6,16,3
2920,1,0,70,0,0,0,146,46,120,0,175,83,39.71,155.3,38.6,16,3
2921,1,0,45,0,0,0,146,46,120,0,175,83,39.71,155.3,38.6,16,3
2922,1,0,35,0,0,0,146,46,120,0,175,83,39.71,155.3,38.6,16,3
2923,1,0,55,0,0,1,207,46,170,0,98,88,53.58,145.3,48.6,16,3
2924,1,0,45,0,0,1,207,46,170,0,98,88,53.58,145.3,48.6,16,3
2925,1,0,45,0,0,0,207,46,170,0,98,88,53.58,145.3,48.6,16,3
2926,1,0,55,0,0,1,203,46,166,0,98,83,57,146.3,52.35,16,3
2927,1,0,45,0,0,1,203,46,166,0,98,83,57,146.3,52.35,16,3
2928,1,0,70,0,0,0,207,46,193,0,106,91,57.57,147.3,52.9,16,3
2929,1,0,45,0,0,1,207,46,193,0,106,91,57.57,147.3,52.9,16,3
2930,1,0,70,0,0,0,207,46,193,0,106,91,57.57,147.3,52.9,16,3
2931,1,0,70,0,0,1,207,46,193,0,106,91,57.57,147.3,52.9,16,3
2932,1,0,70,0,0,1,207,46,193,0,106,91,57.57,147.3,52.9,16,3
2933,3,0,25,0,0,1,215,46,193,0,115,103,58.71,155.3,56.6,16,3
2934,1,0,70,0,0,0,183,46,120,0,150,143,45.22,155.3,43.8,16,3
2935,1,0,70,0,0,1,183,46,120,0,150,143,45.22,155.3,43.8,16,3
2936,1,0,55,0,0,0,183,46,120,0,150,143,45.22,155.3,43.8,16,3
2937,1,0,70,0,0,0,326,46,193,0,130,133,88.16,155.3,58.1,16,3
2938,1,0,55,0,0,0,377,46,193,0,110,143,96.9,155.3,58.6,16,3
2939,1,0,35,0,0,1,128,46,120,0,170,80,33.82,155.3,38.6,16,3
2940,1,0,45,0,0,1,128,46,120,0,170,80,33.82,155.3,38.6,16,3
2941,3,0,45,0,0,1,188,46,193,0,101,88,51.68,147.3,52.9,16,3
2942,1,0,70,0,1,1,188,46,193,0,101,88,51.68,147.3,52.9,16,3
2943,1,0,70,0,0,1,188,46,193,0,101,88,51.68,147.3,52.9,16,3
2944,1,0,35,0,0,1,188,46,193,0,101,88,51.68,147.3,52.9,16,3
2945,1,0,45,0,0,1,164,46,120,0,145,140,39.33,155.3,43.8,16,3
2946,1,0,45,0,1,1,164,46,120,0,145,140,39.33,155.3,43.8,16,3
2947,1,0,45,0,0,1,142,46,120,0,125,95,37.05,155.3,39.8,16,3
2948,1,0,70,0,0,1,142,46,120,0,125,95,37.05,155.3,39.8,16,3
2949,1,0,35,0,0,0,142,46,120,0,125,95,37.05,155.3,39.8,16,3
2950,1,0,55,0,0,1,156,46,120,0,180,95,38,155.3,40.6,16,3
2951,1,0,15,0,0,0,156,46,120,0,180,95,38,155.3,40.6,16,3
2952,1,0,70,0,0,1,281,46,120,0,175,120,66.5,155.3,42.8,16,3
2953,1,0,70,0,1,0,281,46,120,0,175,120,66.5,155.3,42.8,16,3
2954,1,0,25,0,0,1,281,46,120,0,175,120,66.5,155.3,42.8,16,3
2955,1,0,55,0,0,0,212,46,166,0,103,95,55.29,146.3,54.35,16,3
2956,1,0,55,0,1,0,217,46,193,0,111,103,55.86,147.3,54.9,16,3
2957,1,0,70,0,0,1,217,46,193,0,111,103,55.86,147.3,54.9,16,3
2958,1,0,25,0,0,0,237,46,193,0,103,115,60.42,143.3,58.6,16,3
2959,1,0,70,0,1,0,333,46,193,0,115,115,82.65,155.3,58.6,16,3
2960,1,0,55,0,0,1,193,46,120,0,155,155,43.51,155.3,45.8,16,3
2961,1,0,45,0,0,1,225,46,193,0,110,115,56.62,147.3,58.6,16,3
2962,1,0,45,0,0,1,225,46,193,0,110,115,56.62,147.3,58.6,16,3
2963,1,0,35,0,0,1,387,46,193,0,115,155,95.19,155.3,60.6,16,3
2964,1,0,35,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2965,1,0,35,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2966,1,0,35,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2967,1,0,55,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2968,1,0,45,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2969,1,0,35,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2970,1,0,55,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2971,1,0,45,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2972,1,0,15,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2973,1,0,25,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2974,1,0,70,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2975,1,0,70,0,0,1,100,46,120,0,162,70,26.03,147.3,38.05,16,3
2976,1,0,70,0,1,1,225,46,120,0,157,95,54.53,147.3,40.25,16,3
2977,1,0,45,0,0,1,225,46,120,0,157,95,54.53,147.3,40.25,16,3
2978,3,0,70,0,1,0,156,46,166,0,85,70,43.32,138.3,51.8,16,3
2979,2,0,45,0,0,1,156,46,166,0,85,70,43.32,138.3,51.8,16,3
2980,1,0,45,0,0,0,156,46,166,0,85,70,43.32,138.3,51.8,16,3
2981,1,0,55,0,0,1,156,46,166,0,85,70,43.32,138.3,51.8,16,3
2982,1,0,70,0,0,1,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2983,1,0,55,0,0,0,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2984,1,0,55,0,0,1,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2985,1,0,5,0,0,1,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2986,1,0,45,0,0,1,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2987,1,0,55,0,0,0,161,46,193,0,93,78,43.89,139.3,52.35,16,3
2988,1,0,25,0,0,1,181,46,193,0,85,90,48.45,135.3,56.05,16,3
2989,1,0,55,0,0,1,181,46,193,0,85,90,48.45,135.3,56.05,16,3
2990,1,0,45,0,0,1,181,46,193,0,85,90,48.45,135.3,56.05,16,3
2991,1,0,70,0,0,0,181,46,193,0,85,90,48.45,135.3,56.05,16,3
2992,1,0,45,0,0,1,137,46,120,0,137,130,31.54,147.3,43.25,16,3
2993,1,0,55,0,0,0,115,46,120,0,117,85,29.26,147.3,39.25,16,3
2994,1,0,25,0,0,0,115,46,120,0,117,85,29.26,147.3,39.25,16,3
2995,1,0,45,0,0,1,115,46,120,0,117,85,29.26,147.3,39.25,16,3
2996,1,0,15,0,0,1,221,46,193,0,127,110,61.18,147.3,57.05,16,3
2997,1,0,70,0,0,1,221,46,193,0,127,110,61.18,147.3,57.05,16,3
2998,1,0,35,0,0,0,168,46,193,0,92,90,44.65,139.3,56.05,16,3
2999,1,0,70,0,0,1,168,46,193,0,92,90,44.65,139.3,56.05,16,3
3000,1,0,70,0,0,1,331,46,193,0,97,130,83.22,147.3,58.05,16,3
3001,1,0,70,0,0,1,331,46,193,0,97,130,83.22,147.3,58.05,16,3
3002,1,0,5,0,0,0,331,46,193,0,97,130,83.22,147.3,58.05,16,3
3003,1,0,45,0,1,1,100,46,120,0,162,75,26.03,147.3,36.6,16,3
3004,1,0,70,0,0,0,100,46,120,0,162,75,26.03,147.3,36.6,16,3
3005,1,0,25,0,1,1,100,46,120,0,162,75,26.03,147.3,36.6,16,3
3006,1,0,55,0,0,1,100,46,120,0,162,75,26.03,147.3,36.6,16,3
3007,1,0,70,0,0,1,100,46,120,0,162,75,26.03,147.3,36.6,16,3
3008,1,0,25,0,1,1,225,46,120,0,157,100,54.53,147.3,38.8,16,3
3009,1,0,70,0,0,0,225,46,120,0,157,100,54.53,147.3,38.8,16,3
3010,3,0,70,0,0,1,156,46,166,0,85,75,43.32,138.3,50.35,16,3
3011,1,0,45,0,0,1,156,46,166,0,85,75,43.32,138.3,50.35,16,3
3012,3,0,55,0,1,0,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3013,2,0,70,0,0,0,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3014,2,0,70,1,0,1,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3015,1,0,70,0,0,1,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3016,1,0,55,0,0,1,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3017,1,0,45,0,1,1,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3018,1,0,70,0,0,1,161,46,193,0,93,83,43.89,139.3,50.9,16,3
3019,3,0,45,1,0,1,181,46,193,0,85,95,48.45,135.3,54.6,16,3
3020,1,0,55,0,0,1,115,46,120,0,117,90,29.26,147.3,37.8,16,3
3021,1,0,55,0,0,1,115,46,120,0,117,90,29.26,147.3,37.8,16,3
3022,1,0,29.23,0,0,1,221,46,193,0,127,115,61.18,147.3,55.6,16,3
3023,1,0,70,0,0,0,331,46,193,0,97,135,83.22,147.3,56.6,16,3
3024,1,1,15,0,0,0,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3025,1,1,25,0,1,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3026,1,1,70,0,0,0,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3027,1,1,35,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3028,1,1,31.96,0,0,0,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3029,1,1,70,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3030,1,1,45,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3031,1,1,70,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3032,1,1,70,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3033,1,1,70,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3034,1,1,70,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3035,1,1,35,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3036,1,1,55,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3037,1,1,35,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3038,1,1,15,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3039,1,1,55,0,0,0,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3040,1,1,45,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3041,1,1,55,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3042,1,1,55,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3043,1,1,45,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3044,1,1,55,0,0,1,100,46,120,0,151,70,26.03,142.55,32.95,16,3
3045,1,1,55,0,0,1,225,46,120,0,146,95,54.53,142.55,35.15,16,3
3046,1,1,70,0,0,1,225,46,120,0,146,95,54.53,142.55,35.15,16,3
3047,1,1,35,0,0,0,225,46,120,0,146,95,54.53,142.55,35.15,16,3
3048,1,1,35,0,0,1,161,46,170,0,74,75,39.9,132.55,42.95,16,3
3049,1,1,55,0,0,1,161,46,170,0,74,75,39.9,132.55,42.95,16,3
3050,1,1,5,0,0,0,161,46,170,0,74,75,39.9,132.55,42.95,16,3
3051,3,1,35,0,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3052,2,1,70,0,1,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3053,2,1,45,0,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3054,2,1,70,0,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3055,2,1,70,1,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3056,1,1,25,0,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3057,1,1,35,0,1,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3058,1,1,35,0,0,1,156,46,166,0,74,70,43.32,133.55,46.7,16,3
3059,1,1,70,0,0,0,156,46,166,0,74,70,43.32,133.55,46.7,16,3
